PartitionKey,FileType,ObjectName,HighLevelObject,ObjectDb,FileName,LineNumber,LinesOfCode,HighestEWISeverity,ConversionStatus,EWIs,UDFsUsed,NameOfUDFFiles,ConversionPercentage,EWIsNumber
9672d284-b203-4768-90fb-39c1c02004ff,SQL,ctas,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18596,18,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,custom_group,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18622,14,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,DAFF_CHILD_PARENT_LINK,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18644,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,DAFF_CHILD_PARENT_LINK_TEST,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18681,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,DQ_CP_THR_BASELINE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18718,14,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,DQ_ONC_CP,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18740,14,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,DQ_VEEVA_TSF_ONC_CP,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18762,14,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,ED_ACCOUNTS_OF_INTEREST,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18784,17,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,ED_REQUEST,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18809,45,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,GET_SRC_CODE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18862,9,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,GET_SRC_CODE_BACKUP,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18879,9,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,GR,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18896,17,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,GROUPED_HIERARCHY,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18921,15,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCO_HCP_AFFL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18944,15,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCO_HCP_AFFL_VIEW,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18967,20,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCO_VOD_SUMMARY,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,18995,28,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCOHCP,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19031,20,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCP_BAYER_CODE_NO_DESCRIPTION,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19064,13,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCP_BH_ID_MULTIPLE_VEEVA_ID,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19085,56,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCP_BH_ID_NO_SPECIALTY_CODE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19151,13,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCP_SPECIALTY_LOOK_UP_TABLE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19176,14,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCP_VEEVA_CODE_NO_DESCRIPTION,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19198,13,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCP_VEEVA_ID_MULTIPLE_BH_ID,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19219,56,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCP_VEEVA_ID_NO_SPECIALTY_CODE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19285,13,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HCP_VOD_SUMMARY,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19306,38,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HEM_SALES_COMP,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19352,12,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HEM_SALES_COMP_FINAL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19372,20,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HEM_SALES_COMP_SWITCH,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19400,11,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,hier_org_history,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19419,59,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,hier_org_history_t,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19486,54,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,hier_org_metadata,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19548,18,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,Hier_parent_List,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19574,18,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HMS_SALES_COPA,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19600,9,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HMS_SALES_HEM,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19617,11,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HMS_SALES_TKI,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19636,10,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HMS_SALES_XOFIGO,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19654,11,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_CGC_CONTROL_TOTALS_DATA,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19673,55,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_CGC_CONTROL_TOTALS_DATA,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19733,55,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_GPO_CONTROL_TOTALS_DATA,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19797,40,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_HIERARCHY_PRIORITY_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19846,12,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_HISTORICAL_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19869,29,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_INPUT_RELATIONSHIP_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19906,33,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_KAE_CONTROL_TOTALS_DATA,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,19947,47,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_LG_CNTRL_TOTALS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20002,16,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_LOCATION_GROUPING_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20027,24,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_NEW_RELATION_INPUTS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20059,18,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_PREVIOUS_HIERARCHY,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20085,22,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_RELATIONS_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20115,33,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_RELATIONSHIP_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20156,33,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_GLD_SALES_COMPARISON_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20197,97,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_BHOID_SID_SCD_UPDATED,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20302,36,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_COLLATED_RELATIONS_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20346,20,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_CONFLICT_CASES,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20374,14,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_CONFLICT_ID,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20396,8,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_CROSS_REF,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20412,12,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_DCR,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20432,14,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_DELETE_ERRORS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20454,25,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_DELETE_EXCEPTIONS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20487,25,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_DELETE_FORMAT_RELATIONS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20520,24,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_DELETE_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20552,22,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_DELETE_WINNERS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20582,25,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_DELETED_RELATIONS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20615,12,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_EXCEPTION_RESOLUTION,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20635,23,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_FINAL_LNK_MVMNT_UPDATED,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20666,36,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_FINAL_RESOLVED_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20710,37,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_GR_MERGE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20755,15,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_HQ_IDN,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20778,13,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_INPUT_ERRORS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20799,33,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_JAVELIN_BU,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20840,10,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_LG_CNTRL_TOTALS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20858,16,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_LG_DELETES,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20882,13,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_LNK_MVMNT_EXCEPTIONS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20903,36,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_NEW_ACCTS_LG,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20948,22,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_NON_APPROVED_DELETE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20978,12,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_NON_DELETE_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,20998,22,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_PARENT_IDN_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21028,13,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_PRE_WINNER_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21049,14,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_PREV_ACCOUNTS_TABLE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21071,22,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_PREV_ACCTS_LG,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21101,22,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_TEMP_CONFLICT_CASES,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21132,30,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_TEMP_WINNERS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21171,18,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_INT_WIDE_FORMAT,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21197,20,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_LATEST_best_BHO_ID,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21225,12,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_LATEST_GPO_SOURCES,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21245,12,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_MASTER_ADDRESS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21265,14,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_METADATA_CGC_ONC_PARENTS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21287,19,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_METADATA_DELETE_QC_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21314,16,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_METADATA_OKM_ATT,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21338,14,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_METADATA_PRIORITY_LST,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21360,9,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_METADATA_QC_INPUT_ERRORS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21377,9,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_METADATA_QC_INPUT_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21394,11,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_METADATA_SURVIVORSHIP_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21414,13,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_PH,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21435,22,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_ACCT_STD_ADDR,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21465,26,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_DCR,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21499,18,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_EXC_REVIEW,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21525,18,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_GPO,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21551,18,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_IHV,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21577,18,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_INPUT_ACCOUNTS_TABLE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21603,21,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_KAE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21632,18,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_MAN_INPUT,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21658,18,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_MDM,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21684,18,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_NEW_ACCTS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21710,22,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_STG_TRADE_PARENTS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21740,8,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_TEMP_TARGET,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21756,8,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_TMP_GLD_NEW_RELATION_INPUTS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21772,17,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_TMP_GLD_RELATIONSHIP_TBL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21797,33,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,HR_TMP_INT_JAVELIN_BU,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21839,10,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,hub_hco_master,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21857,101,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,hub_parent_hco_snapshot,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,21966,39,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,ihs_hierarchy_backup,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22013,79,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IHS_HIERARCHY_SEP_FULL,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22100,81,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IHS_HIERARCHY_SEP_FULL_RAW,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22189,85,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IHS_Hierarchy_test,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22282,79,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IHS_SALES,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22369,10,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IHS_test,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22387,70,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,In_process,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22465,8,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,INACT_HIST,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22481,37,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IRT_INACTIVE_ACCTS,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22526,37,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,IRT_XYZ,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22571,33,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,kae,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22612,17,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,laro_aff_check,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22637,11,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,LG_BHOID_SRC_KEY_MAP,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22656,12,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,LG_BHOID_SRC_KEY_MAP_TEST,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22676,12,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,LG_GOLDEN_ACCOUNT_PROFILE,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22696,23,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,LG_IUS_LOC_GRP_ADJ_BACKP,CREATE TABLE,DAFFD01,Table_DDL_accross_Databases.sql,22727,36,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,3
